Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
(W254430084574501,Bihar,Saran,dighwara,ammi,84.9625,25.7417,2022,7.74,6.418364935936212,5.872117789475416,2.4595888418037104,1.9021075263969205,0.0,5.375278407684165,3.6109179126442243,3.4339872044851463,3.648057459593681,1.547562508716013,0.29266961396282,6.175867270105761,176.55396,Poor
W202505084132801,Gujarat,The Dangs,the dangs,ambapada,19.018,72.885,2019,7.44,5.940171252720432,5.278114659230517,3.091042453358316,1.791759469228055,2.772588722239781,5.198497031265826,3.8918202981106265,2.772588722239781,2.6390573296152584,0.262364264467491,0.4700036292457356,5.541263545158426,105.58596,Poor
W125820077112501,Karnataka,Ramanagar,magadi,magadi2,12.97,77.19,2020,8.1,7.1098794630722715,5.641907070938114,4.912654885736052,4.330733340286331,3.044522437723423,5.5254529391317835,4.110873864173311,3.2188758248682006,4.77912349311153,2.5649493574615367,0.0,6.411818267709897,285.8394,Very Poor yet Drinkable
W231345080145801,Madhya Pradesh,Jabalpur,kundam,bishanpura,23.229,80.249,2021,7.14,6.837332814685591,5.799092654460526,4.605170185988092,3.4011973816621555,3.1354942159291497,5.69035945432406,4.23410650459726,3.4339872044851463,4.343805421853684,1.589235205116581,0.3920420877760237,6.406879986069314,245.96136,Very Poor yet Drinkable
(W244503085400701,Bihar,Saran,baniapur,bisunpur,84.6833,25.9372,2022,7.63,7.001245622069476,5.953243334287785,4.885827643502908,3.906004933102583,0.0,5.802118375377063,3.4965075614664802,4.127134385045092,4.575741375297279,1.3609765531356006,0.41871033485818504,6.2285110035911835,257.29772,Very Poor yet Drinkable
W202320078440701,Gujarat,The Dangs,the dangs,pipri,20.806,73.617,2019,7.47,5.811140992976701,5.278114659230517,2.70805020110221,0.0,2.70805020110221,5.081404364984463,3.713572066704308,2.772588722239781,2.772588722239781,0.33647223662121295,0.33647223662121295,5.4116460518550396,94.27098,Good
W130219077153201,Karnataka,Ramanagar,magadi,panayan palya,13.04,77.26,2020,8.2,6.618738983517219,5.537334267018537,4.060443010546419,4.2626798770413155,2.3978952727983707,5.303304908059076,3.8918202981106265,2.995732273553991,4.30406509320417,1.791759469228055,0.4054651081081644,6.411818267709897,216.8088,Very Poor yet Drinkable
W231115079551801,Madhya Pradesh,Jabalpur,jabalpur,bus stand,23.188,79.922,2021,7.62,6.873163834212518,5.7430031878094825,4.727387818712341,3.828641396489095,2.772588722239781,5.655991810819852,4.3694478524670215,3.1354942159291497,4.48863636973214,0.7419373447293773,0.43178241642553783,6.4425401664681985,254.26428,Very Poor yet Drinkable
(W254228085080501,Bihar,Saran,chapra,chirand,84.75056,25.77889,2022,7.55,6.3784261836515865,5.7430031878094825,2.7212954278522306,3.131136910560194,0.262364264467491,5.303304908059076,3.4965075614664802,3.4011973816621555,3.7013019741124933,1.3862943611198906,0.048790164169432,6.405228458030842,189.8121,Poor
W230923077180101,Gujarat,The Dangs,the dangs,sarvar,20.8464,73.9267,2019,7.19,5.5909869805108565,5.075173815233827,3.091042453358316,1.0986122886681098,0.9555114450274363,4.875197323201151,3.6109179126442243,2.3978952727983707,2.833213344056216,0.8754687373538999,0.33647223662121295,5.19295685089021,76.11986,Good
W130700077153001,Karnataka,Ramanagar,magadi,banavadi,13.12,77.26,2020,8.4,6.400257445308821,5.214935757608986,3.8501476017100584,3.5263605246161616,3.367295829986474,5.170483995038151,3.6109179126442243,3.091042453358316,3.912023005428146,2.5649493574615367,0.4510756193602166,6.411818267709897,189.9356,Poor
W231017079555001,Madhya Pradesh,Jabalpur,jabalpur,datta mandir,23.171,79.931,2021,7.25,6.841615476477592,5.62040086571715,4.875197323201151,3.5553480614894135,2.5649493574615367,5.420534999272286,4.07753744390572,2.995732273553991,4.663439094112067,1.4816045409242156,0.6259384308664953,6.411818267709897,244.7469,Very Poor yet Drinkable
(W254748085021001,Bihar,Saran,garkha,garkha,84.8917,25.825,2022,7.74,6.505784060128229,5.872117789475416,3.104586678466073,2.8678989020441064,0.0,5.5254529391317835,4.23410650459726,2.995732273553991,3.586292865338835,1.2809338454620642,0.3987761199573678,6.74993119378857,239.72166,Very Poor yet Drinkable
W205200073370001,Gujarat,The Dangs,the dangs,sodmal,20.8667,73.6167,2019,7.7,6.19644412779452,5.594711379601839,3.367295829986474,3.044522437723423,2.8903717578961645,5.484796933490655,3.970291913552122,3.332204510175204,3.258096538021482,0.262364264467491,0.17395330712343804,5.796057750765372,138.9576,Poor
W124912077131301,Karnataka,Ramanagar,ramanagaram,jalamangala a,12.82,77.22,2020,8.8,6.2285110035911835,4.867534450455582,3.1354942159291497,2.995732273553991,2.9444389791664403,5.017279836814924,3.4657359027997265,2.9444389791664403,3.5263605246161616,3.044522437723423,0.4824261492442927,6.411818267709897,168.6092,Poor
W231656080220901,Madhya Pradesh,Jabalpur,kundam,ghughara,23.282,80.369,2021,7.58,6.440946540632921,5.147494476813453,4.219507705176107,3.6635616461296463,3.4339872044851463,5.25227342804663,3.713572066704308,3.1354942159291497,3.9512437185814275,1.0296194171811581,0.5538851132264376,6.0112671744041615,165.36892,Poor
(W255317084323701,Bihar,Saran,chapra,mahuapakri1,84.7656,25.7442,2022,7.51,7.905072849498666,6.464588303689961,6.031646336740814,5.362230692291689,3.2771447329921766,6.898714534329988,3.8066624897703196,5.3706380281276624,5.053694783556702,2.917770732084279,0.37156355643248307,6.376726947898627,530.56364,Unsuitable for Drinking
W221500073430001,Gujarat,Vadodara,sankheda,alladpur,22.25,73.7167,2019,7.33,7.048386408721883,6.0867747269123065,4.454347296253507,3.784189633918261,4.07753744390572,5.8888779583328805,3.970291913552122,4.04305126783455,4.59511985013459,1.2809338454620642,0.7884573603642702,6.648984550024776,310.68222,Unsuitable for Drinking
W124903077132201,Karnataka,Ramanagar,ramanagaram,kalegowdanadoddi,12.82,77.22,2020,8.3,6.721425700790643,5.43372200355424,4.343805421853684,4.0943445622221,4.04305126783455,5.351858133476067,3.713572066704308,3.332204510175204,4.418840607796598,2.6390573296152584,0.13102826240640408,6.411818267709897,231.6212,Very Poor yet Drinkable
W231125079590701,Madhya Pradesh,Jabalpur,jabalpur,gokalpur,23.19,79.985,2021,7.23,6.85751406254539,5.855071922202427,4.564348191467836,3.295836866004329,3.1354942159291497,5.564520407322694,4.174387269895637,3.2188758248682006,4.48863636973214,2.617395832834079,0.4574248470388754,6.428105272684596,251.72542,Very Poor yet Drinkable
(W254908084364001,Bihar,Saran,ravelganj,majhanpura new,84.6111,25.8189,2022,8.08,6.566672429803241,5.855071922202427,3.254242968705492,3.2846635654062037,2.312535423847214,5.62040086571715,4.04305126783455,3.5263605246161616,3.5610460826040513,1.3609765531356006,0.4382549309311553,6.827629234502852,256.21702,Very Poor yet Drinkable
W221340073290001,Gujarat,Vadodara,dabhoi,amreshwar,22.2278,73.4833,2019,7.57,8.14177220465645,6.375024819828097,6.594413459749778,4.454347296253507,4.890349128221754,6.042632833682381,3.8918202981106265,4.30406509320417,6.386879319362645,1.3609765531356006,0.4574248470388754,7.741533589281828,901.77038,Unsuitable for Drinking
W321715075521501,Himachal Pradesh,Kangra,nurpur,bod,32.28694444,75.86972222,2020,8.6,6.679599185844383,5.4510384535657,4.060443010546419,0.0,4.07753744390572,5.673323267171493,4.04305126783455,3.6109179126442243,3.8918202981106265,3.044522437723423,0.262364264467491,5.572154032177765,170.3164,Poor
W191427083064301,Madhya Pradesh,Jabalpur,jabalpur,gorakhpur,23.153,79.928,2021,7.33,6.113682179832232,4.990432586778736,3.828641396489095,3.1780538303479458,2.1972245773362196,4.983606621708336,3.5553480614894135,2.772588722239781,3.5553480614894135,1.33500106673234,0.3001045924503381,5.683579767338681,118.76242,Poor
(W255014084343501,Bihar,Saran,ravelganj,manjhi 2,84.5764,25.8372,2022,7.92,6.610696044717759,5.872117789475416,3.380994674344636,3.7495040759303713,0.0,5.5254529391317835,3.9318256327243257,3.4339872044851463,3.9219733362813143,2.3513752571634776,0.49469624183610705,6.182084906716632,199.16778,Poor
W222300073560001,Gujarat,Vadodara,chhota udaipur,asala,22.3833,73.9333,2019,7.38,6.880384082186005,5.278114659230517,4.912654885736052,4.605170185988092,4.007333185232471,5.968707559985366,4.919980925828125,2.5649493574615367,3.8066624897703196,1.0986122886681098,0.7419373447293773,6.480044561926653,262.65232,Very Poor yet Drinkable
W231152079574701,Madhya Pradesh,Jabalpur,jabalpur,jabalpur,23.198,79.963,2021,6.69,6.739336627357174,5.662960480135946,4.394449154672439,3.8918202981106265,3.044522437723423,5.484796933490655,4.174387269895637,2.995732273553991,4.30406509320417,2.5952547069568657,0.5007752879124893,6.309918278226516,224.33806,Very Poor yet Drinkable
(W260340084413001,Bihar,Saran,masrakh,manopali,84.6917,26.0611,2022,7.71,6.716594773520978,6.129050210060545,3.104586678466073,2.4069451083182885,0.0,5.602118820879701,4.07753744390572,3.4339872044851463,4.107589788972121,1.8870696490323797,0.29266961396282,5.648974238161206,185.64714,Poor
W221213074003801,Gujarat,Vadodara,chhota udaipur,asar,22.2036,74.0106,2019,7.71,7.804251383528112,6.331501849893691,5.53338948872752,3.828641396489095,5.877735781779639,5.351858133476067,3.4965075614664802,3.4965075614664802,6.137727054086234,2.0149030205422647,1.3609765531356006,7.404279118037268,670.30094,Unsuitable for Drinking
W321645075503001,Himachal Pradesh,Kangra,nurpur,jassur,32.28027778,75.84111111,2020,8.5,5.802118375377063,4.812184355372417,3.091042453358316,0.0,3.091042453358316,4.948759890378168,3.2188758248682006,2.995732273553991,3.1780538303479458,1.095273387402595,0.1484200051182733,5.572154032177765,94.69744,Good
W230910079530801,Madhya Pradesh,Jabalpur,jabalpur,jain dharamshala,23.153,79.886,2021,7.35,6.428105272684596,5.308267697401205,4.189654742026425,3.4965075614664802,2.70805020110221,4.948759890378168,3.6635616461296463,2.4849066497880004,4.31748811353631,0.9932517730102833,1.0681530811834012,5.998936561946683,164.0361,Poor
(W255845084521501,Bihar,Saran,amnour,marhaura,84.8708,25.9792,2022,7.66,7.026426808699636,6.045005314036012,4.741447804280639,4.177459468932607,0.0,5.968707559985366,4.343805421853684,3.912023005428146,4.39197696552705,1.1631508098056809,0.23111172096338664,5.545177444479562,229.17904,Very Poor yet Drinkable
W220815074003001,Gujarat,Vadodara,kavant,baladgam,22.1375,74.0083,2019,7.85,7.186144304522325,5.683579767338681,4.532599493153256,2.9444389791664403,5.583496308781699,4.709530201312334,3.4965075614664802,2.1162555148025524,5.537334267018537,1.0986122886681098,0.6931471805599453,6.785587645007929,367.3766,Unsuitable for Drinking
W232357080035301,Madhya Pradesh,Jabalpur,sihora,kachupura,23.399,80.065,2021,7.39,6.854354502255021,5.799092654460526,4.477336814478207,3.7376696182833684,3.4965075614664802,5.755742213586912,4.23410650459726,3.58351893845611,4.219507705176107,1.4816045409242156,0.3852624007906449,6.424869023905388,250.73286,Very Poor yet Drinkable
(W260530084473001,Bihar,Saran,panapur,masrakh,84.7917,26.0917,2022,7.61,7.246368080102461,5.968707559985366,5.03500265054455,5.018603463745433,2.6026896854443837,6.077642243349034,4.48863636973214,3.970291913552122,4.789157022101107,1.5260563034950492,0.35767444427181594,5.488937726156687,273.96064,Very Poor yet Drinkable
W221200073540001,Gujarat,Vadodara,jetpur pavi,bhindol,22.2,73.9,2019,7.95,7.741967899820685,6.884486652042782,4.9344739331306915,2.9444389791664403,4.919980925828125,5.860786223465865,3.044522437723423,4.30406509320417,5.908082938168931,1.0647107369924282,1.2809338454620642,7.341483852363161,625.3907,Unsuitable for Drinking
W231034079573601,Madhya Pradesh,Jabalpur,jabalpur,kanch ghar,23.176,79.96,2021,7.7,6.71901315438526,5.762051382780177,4.290459441148391,3.1354942159291497,3.367295829986474,5.4638318050256105,4.127134385045092,3.044522437723423,4.3694478524670215,1.33500106673234,0.41871033485818504,6.289715570908998,220.6716,Very Poor yet Drinkable
(W254805084431401,Bihar,Saran,garkha,minapur,84.8553,25.8,2022,7.48,7.237059026124737,5.986452005284438,5.279644101282416,4.513054897080286,1.7047480922384253,6.274762021241939,4.77912349311153,4.060443010546419,4.22683374526818,2.3513752571634776,0.1397619423751587,5.91350300563827,286.40792,Very Poor yet Drinkable
W221615073430001,Gujarat,Vadodara,sankheda,bodeli,22.2708,73.7167,2019,7.27,8.619027497297505,6.352629396319567,6.92951677076365,4.174387269895637,6.654152520183219,7.2305631534092925,5.3981627015177525,5.313205979041787,6.46302945692067,0.9555114450274363,0.7884573603642702,8.21851757748959,1472.10738,Unsuitable for Drinking
W321345076101501,Himachal Pradesh,Kangra,kangra,manjgram,32.22777778,76.16194444,2020,8.4,5.707110264748875,4.59511985013459,3.4965075614664802,1.9459101490553132,2.2925347571405443,4.875197323201151,3.044522437723423,2.995732273553991,3.1354942159291497,1.3609765531356006,0.13102826240640408,5.572154032177765,88.8557,Good
W231308080204702,Madhya Pradesh,Jabalpur,kundam,kundam,23.219,80.346,2021,7.34,6.78897174299217,5.594711379601839,4.532599493153256,3.6635616461296463,3.970291913552122,5.655991810819852,4.204692619390966,3.4011973816621555,4.1588830833596715,2.4595888418037104,0.6312717768418579,6.359573868672378,235.91096,Very Poor yet Drinkable
(W254800084511901,Bihar,Saran,chapra,nagra,84.7278,25.8258,2022,7.86,6.786716950605081,6.180016653652572,2.9338568698359038,3.3032169733019514,0.0,5.802118375377063,3.8501476017100584,3.970291913552122,3.8897773964808264,0.9932517730102833,0.3646431135879093,5.631211781821365,194.41274,Poor
W221115073591501,Gujarat,Vadodara,kavant,chavaria,22.1875,73.9875,2019,7.47,7.85979918056211,6.26530121273771,5.598421958998375,3.295836866004329,6.100318952020064,6.018593214496234,3.8918202981106265,4.276666119016055,5.996452088619021,2.2925347571405443,1.3609765531356006,7.459338895220296,707.19798,Unsuitable for Drinking
W230930079545701,Madhya Pradesh,Jabalpur,jabalpur,madan mahal,23.158,79.916,2021,7.78,5.648974238161206,4.454347296253507,3.1354942159291497,3.1354942159291497,2.5649493574615367,4.330733340286331,2.9444389791664403,2.0794415416798357,3.258096538021482,1.589235205116581,0.17395330712343804,5.220355825078324,75.71532,Good
(W255438084595001,Bihar,Saran,parsa,saguni,84.9972,25.9106,2022,7.56,7.62608275807238,6.424869023905388,5.519458915191573,4.978112102390695,3.258096538021482,6.530877627725885,4.709530201312334,4.61512051684126,5.007965065540377,2.379546134130174,0.3784364357202451,5.937536205082426,400.87724,Unsuitable for Drinking
W221830074010002,Gujarat,Vadodara,chhota udaipur,chhota udepur,22.3083,74.0167,2019,7.42,6.698268054115413,5.501258210544727,4.3694478524670215,4.276666119016055,3.5263605246161616,5.484796933490655,4.23410650459726,2.8903717578961645,4.330733340286331,0.6418538861723948,0.7884573603642702,6.298949246855942,219.89228,Very Poor yet Drinkable
W232955079553601,Madhya Pradesh,Jabalpur,majhauli,majholi,23.499,79.927,2021,7.23,7.00033446027523,5.8377304471659395,4.584967478670572,3.9318256327243257,4.330733340286331,5.968707559985366,4.499809670330265,3.7376696182833684,4.189654742026425,1.7578579175523736,0.5247285289349821,6.569481420414296,291.89902,Very Poor yet Drinkable
W222400074080001,Gujarat,Vadodara,chhota udaipur,chisadia,22.4,74.1333,2019,7.25,7.212294468500341,5.723585101952381,5.0106352940962555,4.74493212836325,4.7535901911063645,6.19644412779452,4.532599493153256,4.1588830833596715,4.430816798843313,1.791759469228055,0.3001045924503381,6.812345094177479,365.4795,Unsuitable for Drinking
W230442079544501,Madhya Pradesh,Jabalpur,jabalpur,manegaon1,23.078,79.913,2021,7.34,6.331501849893691,5.111987788356544,3.828641396489095,3.970291913552122,3.295836866004329,5.278114659230517,3.8066624897703196,3.091042453358316,3.6109179126442243,0.7884573603642702,0.4574248470388754,5.902633333401366,149.82396,Poor
(W254201085104601,Bihar,Saran,sonepur,sonepur1,85.1794,25.7003,2022,7.85,7.442492722794441,5.985194934094387,5.561450566078405,4.9279780604152466,2.975529566236472,6.311734809152915,4.727387818712341,4.198704577546343,4.760463070394127,3.7400477406883357,0.5766133643039938,5.877735781779639,337.8807,Unsuitable for Drinking
W222200074123001,Gujarat,Vadodara,chhota udaipur,ferkuva,22.3667,74.2083,2019,7.44,6.804614520062624,6.0014148779611505,3.367295829986474,3.6375861597263857,3.828641396489095,5.968707559985366,4.48863636973214,3.7376696182833684,3.258096538021482,1.0647107369924282,0.688134638736401,6.405228458030842,245.31556,Very Poor yet Drinkable
W230957079555801,Madhya Pradesh,Jabalpur,jabalpur,nagar nigam complex,23.166,79.933,2021,7.21,6.939253946041508,5.872117789475416,4.532599493153256,3.912023005428146,3.6888794541139363,5.739792912179234,4.23410650459726,3.5553480614894135,4.465908118654584,2.2925347571405443,0.5766133643039938,6.508769136971682,273.84934,Very Poor yet Drinkable
(W254644084450201,Bihar,Saran,chapra,taraiya,84.7506,25.7789,2022,8.06,7.356918242356021,6.16709711575114,5.2428046566177775,4.607168188650764,3.1822118404966093,6.144185634125646,4.77912349311153,3.744787086052232,4.804840381116659,3.8110970868381857,0.8628899551470398,5.983936280687191,324.89014,Unsuitable for Drinking
W222200074043001,Gujarat,Vadodara,chhota udaipur,ghamodi,22.3667,74.075,2019,7.65,8.300528606199737,6.82001636467413,6.317164686747284,3.8066624897703196,6.045005314036012,6.175867270105761,3.4965075614664802,4.584967478670572,6.555356891810665,0.9162907318741551,0.9555114450274363,7.900266036767701,1081.5071,Unsuitable for Drinking
